"ID","ID,性别,专业,学历,毕业去向,就业行业,期望薪资,工作城市,满意度评分,是否有实习经历,城市"
"9444","9444,男,电子信息,硕士,出国,文化传媒,4000.0,广州,5,否,"
"9445","9445,男,土木工程,硕士,创业,制造业,9000.0,武汉,3,否,"
"9446","9446,女,计算机,硕士,出国,文化传媒,10500.0,北京,5,是,"
"9447","9447,女,法学,硕士,就业,医疗,10000.0,青岛,差,否,"
"9448","9448,男,机械工程,硕士,就业,教育,4156270,武汉,3,否,"
"9449","9449,女,计算机,硕士,公务员,政府机关,12500.0,北京,2,否,"
"9450","9450,女,法学,博士,公务员,医疗,14500.0,杭州,3,是,"
"9451","9451,女,计算机,博士,自由职业,银行,11500.0,成都,4,否,"
"9452","9452,女,临床医学,硕士,创业,政府机关,11000.0,成都,3,否,"
"9453","9453,男,电子信息,硕士,就业,银行,,西安,3,是,"
"9454","9454,女,电子信息,博士,考研,制造业,15000.0,北京,1,是,"
"9455","9455,女,汉语言文学,博士,公务员,政府机关,4000.0,北京,2,是,"
"9456","9456,男,,硕士,考研,互联网,9500.0,青岛,2,是,"
"9457","9457,男,土木工程,博士,就业,文化传媒,7000.0,北京,5,是,"
"9458","9458,男,汉语言文学,本科,就业,制造业,11500.0,青岛,3,否,"
"9459","9459,女,机械工程,博士,,互联网,11000.0,成都,1,否,"
"9460","9460,女,汉语言文学,本科,创业,银行,6000.0,西安,5,是,"
"9461","9461,女,,,,文化传媒,13000.0,西安,5,否,"
"9462","9462,男,电子信息,硕士,就业,制造业,8500.0,青岛,3,否,"
"9463","9463,男,法学,本科,出国,教育,11500.0,成都,4,否,"
"9464","9464,男,法学,博士,出国,医疗,15000.0,广州,1.3110842904165163,是,"
"9465","9465, 女,,博士,考研,制造业,41449.50626108942,杭州,3,否,上海 "
"9466","9466,女,土木工程,硕士,公务员,教育,5000.0,南京,3,否,"
"9467","9467, 女,临床医学,,创业,医疗,8000.0,深圳,1,否,"
"9468","9468,男,临床医学,,,互联网,11000.0,上海,4,是,"
"9469","9469,女,电子信息,博士,创业,制造业,7000.0,深圳,1,否,"
"9470","9470,女,金融学,博士,公务员,教育,7000.0,北京,3,是,"
"9471","9471,女,,,考研,教育,5500.0,成都,4,否,"
"9472","9472,男,机械工程,硕士,,政府机关,9000.0,成都,3,是,"
"9473","9473,其他1,土木工程,本科,出国,互联网,4000.0,北京,5,否,"
"9474","9474,男,金融学,本科,考研,教育,12000.0,武汉,差,否,"
"9475","9475,女,汉语言文学,硕士,公务员,建筑,13500.0,上海,3,是,"
"9476","9476,其他1,土木工程,,出国,建筑,7500.0,杭州,4.722029963907506,是,"
"9477","9477, 女,金融学,博士,自由职业,银行,-9288,深圳,1,否,"
"9478","9478,女,,,自由职业,文化传媒,14000.0,成都,5,否,上海 "
"9479","9479,男,,博士,考研,医疗,14500.0,广州,2,是,"
"9480","9480,女,法学,硕士,出国,建筑,14500.0,上海,差,是,"
"9481","9481,女,金融学,本科,公务员,政府机关,9000.0,深圳,2,是,"
"9482","9482,男,临床医学,本科,出国,互联网,15000.0,武汉,1,是,"
"9483","9483,男,,本科,就业,文化传媒,1210158,武汉,2,是,"
"9484","9484,男,法学,博士,,医疗,15000.0,成都,4,是,"
"9485","9485,女,计算机,本科,考研,文化传媒,13500.0,上海,5,否,上海 "
"9486","9486,男,法学,硕士,自由职业,文化传媒,14500.0,西安,3,否,"
"9487","9487,女,法学,本科,自由职业,制造业,-3446,青岛,2,否,"
"9488","9488,男,市场营销,硕士,考研,文化传媒,-4213,北京,2,是,"
"9489","9489,男,临床医学,,,文化传媒,10000.0,广州,3,是,"
"9490","9490,女,金融学,本科,考研,文化传媒,-4826,武汉,3,否,"
"9491","9491,女,环境工程,博士,,制造业,6500.0,广州,1,是,上海 "
"9492","9492,女,机械工程,硕士,考研,医疗,15000.0,青岛,1,否,"
"9493","9493,女,机械工程,,,互联网,2073259,广州,2,是,"
"9494","9494,男,环境工程,本科,自由职业,银行,13500.0,上海,3,否,"
"9495","9495,男,市场营销,硕士,自由职业,银行,-9896,青岛,5,否,"
"9496","9496,女,环境工程,硕士,公务员,文化传媒,14000.0,青岛,4,是,"
"9497","9497,女,金融学,硕士,公务员,建筑,-5547,武汉,4,是,"
"9498","9498,男,机械工程,博士,就业,教育,14500.0,上海,1,否,"
"9499","9499,男,电子信息,本科,,政府机关,3703849,杭州,2,否,"
"9500","9500,女,土木工程,本科,就业,医疗,7000.0,武汉,差,是,"
"9501","9501,女,计算机,本科,公务员,医疗,5500.0,武汉,3.6241936001825357,否,"
"9502","9502,男,机械工程,本科,出国,银行,未知,武汉,2,是,"
"9503","9503,女,电子信息,博士,自由职业,教育,11000.0,上海,1,是,"
"9504","9504,男,计算机,硕士,,医疗,-3465,成都,3,否,"
"9505","9505,男,计算机,硕士,考研,银行,15000.0,上海,2,否,"
"9506","9506, 女,计算机,硕士,创业,文化传媒,4000.0,南京,3,是,上海 "
"9507","9507,女,电子信息,本科,出国,政府机关,6500.0,青岛,4,否,"
"9508","9508,男,法学,本科,公务员,医疗,7000.0,北京,4,是,"
"9509","9509,男,土木工程,硕士,公务员,文化传媒,未知,成都,5,否,"
"9510","9510,其他1,法学,硕士,自由职业,医疗,1740860,南京,3,否,"
"9511","9511,女,,博士,,互联网,13500.0,广州,2,是,"
"9512","9512,男,,硕士,自由职业,建筑,2733445,深圳,3,是,"
"9513","9513,女,环境工程,硕士,创业,文化传媒,12500.0,西安,4,是,"
"9514","9514,女,环境工程,,考研,银行,6000.0,上海,2,是,"
"9515","9515,男,,,,医疗,6500.0,西安,3.823397825079634,否,"
"9516","9516,男,电子信息,硕士,出国,政府机关,9500.0,杭州,5,是,"
"9517","9517,女,电子信息,本科,,银行,8500.0,深圳,4,否,"
"9518","9518,男,,博士,,政府机关,7500.0,深圳,1,否,"
"9519","9519,男,法学,博士,考研,教育,4000.0,杭州,差,否,"
"9520","9520,男,环境工程,博士,创业,互联网,12000.0,深圳,差,否,"
"9521","9521,女,市场营销,硕士,创业,银行,-3222,上海,2,是,"
"9522","9522,女,土木工程,博士,出国,政府机关,7000.0,成都,3,是,上海 "
"9523","9523,男,计算机,博士,考研,政府机关,4500.0,青岛,2,否,"
"9524","9524,女,电子信息,硕士,就业,制造业,12000.0,西安,4,是,上海 "
"9525","9525,女,临床医学,硕士,自由职业,银行,5500.0,北京,2,否,上海 "
"9526","9526,女,临床医学,硕士,就业,教育,11500.0,深圳,4,否,上海 "
"9527","9527,男,电子信息,博士,自由职业,教育,10500.0,北京,3,是,"
"9528","9528,女,临床医学,博士,创业,医疗,6000.0,北京,3,是,"
"9529","9529,男,临床医学,博士,自由职业,教育,11500.0,青岛,差,否,"
"9530","9530,女,市场营销,硕士,自由职业,制造业,35236.93544149549,武汉,4,是,"
"9531","9531,男,电子信息,硕士,考研,建筑,7500.0,北京,5,否,"
"9532","9532,男,临床医学,硕士,,医疗,15000.0,广州,5,是,"
"9533","9533,男,电子信息,本科,自由职业,制造业,13000.0,青岛,4,是,上海 "
"9534","9534,其他1,电子信息,本科,考研,教育,7000.0,南京,5,是,"
"9535","9535,男,临床医学,本科,出国,教育,12500.0,广州,差,否,"
"9536","9536,男,,本科,公务员,银行,12500.0,南京,5,否,"
"9537","9537,女,土木工程,博士,创业,制造业,6500.0,北京,5,是,"
"9538","9538,男,汉语言文学,硕士,出国,银行,11000.0,深圳,2,否,"
"9539","9539,男,土木工程,博士,自由职业,银行,5500.0,广州,3,否,"
"9540","9540,男,计算机,本科,就业,文化传媒,未知,青岛,2,否,上海 "
"9541","9541,男,市场营销,硕士,就业,政府机关,4500.0,上海,4,否,上海 "
"9542","9542,女,电子信息,本科,,建筑,6500.0,杭州,1,否,"
"9543","9543, 女,市场营销,博士,公务员,医疗,12000.0,青岛,4,否,"
"9544","9544,其他1,计算机,本科,就业,政府机关,8500.0,成都,1,是,"
"9545","9545,女,市场营销,硕士,自由职业,医疗,15617.648588489363,上海,1,是,"
"9546","9546,女,汉语言文学,博士,出国,互联网,13000.0,成都,5,是,"
"9547","9547,男,土木工程,硕士,创业,银行,13000.0,深圳,2.935082816124337,是,上海 "
"9548","9548,女,环境工程,博士,就业,教育,9000.0,广州,4,否,上海 "
"9549","9549,女,金融学,硕士,自由职业,文化传媒,11500.0,武汉,1,否,上海 "
"9550","9550,其他1,电子信息,博士,自由职业,建筑,4000.0,西安,5,是,"
"9551","9551,男,金融学,本科,考研,教育,8000.0,成都,5,否,"
"9552","9552,男,金融学,本科,自由职业,银行,,武汉,2,否,"
"9553","9553,男,电子信息,博士,创业,建筑,10500.0,广州,5,否,"
"9554","9554,其他1,法学,硕士,就业,政府机关,4500.0,青岛,2.687601895861169,否,"
"9555","9555,女,汉语言文学,硕士,公务员,医疗,7500.0,北京,1,是,"
"9556","9556,男,计算机,硕士,创业,建筑,11000.0,上海,4,否,"
"9557","9557,男,机械工程,本科,自由职业,银行,12000.0,青岛,4,否,上海 "
"9558","9558,男,临床医学,硕士,就业,教育,14000.0,广州,4.098945782916875,否,"
"9559","9559,男,临床医学,博士,就业,建筑,10000.0,深圳,4.241038198566794,否,"
"9560","9560, 女,临床医学,博士,出国,银行,未知,上海,5,否,"
"9561","9561,男,市场营销,硕士,创业,政府机关,24797.573687639924,上海,2,是,"
"9562","9562,男,环境工程,硕士,出国,建筑,40834.407682292345,广州,1.3600179396555137,否,"
"9563","9563,女,,本科,考研,制造业,,成都,4,是,"
"9564","9564,男,计算机,硕士,,文化传媒,12000.0,南京,1,是,"
"9565","9565,男,电子信息,硕士,考研,建筑,14000.0,青岛,4,否,"
"9566","9566,男,机械工程,博士,自由职业,互联网,8000.0,深圳,5,否,"
"9567","9567,男,金融学,本科,考研,银行,未知,武汉,差,是,上海 "
"9568","9568,男,,,自由职业,医疗,14000.0,广州,1,否,上海 "
"9569","9569,其他1,金融学,硕士,创业,互联网,11500.0,南京,2,是,"
"9570","9570,男,,硕士,就业,教育,7000.0,杭州,4,是,上海 "
"9571","9571,男,金融学,本科,考研,银行,14500.0,杭州,2,是,"
"9572","9572, 女,汉语言文学,硕士,创业,文化传媒,8500.0,青岛,1.2933920724364163,否,"
"9573","9573,男,计算机,本科,就业,医疗,14000.0,上海,4,否,"
"9574","9574, 女,环境工程,博士,,互联网,,成都,1,是,"
"9575","9575,女,市场营销,硕士,创业,互联网,4500.0,北京,4.301714383088918,是,"
"9576","9576,男,土木工程,本科,公务员,文化传媒,14000.0,武汉,4,是,"
"9577","9577,男,临床医学,博士,出国,教育,6500.0,杭州,2,否,"
"9578","9578,女,计算机,硕士,考研,政府机关,,杭州,3,是,"
"9579","9579,女,市场营销,本科,创业,制造业,8000.0,北京,4,否,"
"9580","9580,男,,博士,考研,文化传媒,15000.0,杭州,1,否,"
"9581","9581,女,临床医学,硕士,考研,文化传媒,14500.0,北京,1.6156046329728162,是,"
"9582","9582,男,临床医学,本科,自由职业,建筑,6500.0,武汉,2,是,"
"9583","9583,女,,博士,就业,教育,4500.0,北京,3,否,"
"9584","9584,女,金融学,硕士,公务员,医疗,14000.0,西安,2,是,"
"9585","9585,男,临床医学,硕士,考研,医疗,6000.0,西安,5,是,"
"9586","9586,女,,本科,考研,教育,,广州,5,是,上海 "
"9587","9587,男,环境工程,博士,创业,教育,9500.0,北京,1.2875165693724049,是,"
"9588","9588,男,电子信息,硕士,,文化传媒,6000.0,成都,1,是,"
"9589","9589,男,汉语言文学,博士,就业,制造业,8000.0,上海,4,是,"
"9590","9590,男,,博士,就业,制造业,7500.0,成都,2,是,"
"9591","9591,女,计算机,本科,就业,文化传媒,9000.0,成都,3,是,"
"9592","9592,女,市场营销,硕士,就业,文化传媒,31931.646296780313,成都,5,否,上海 "
"9593","9593,男,汉语言文学,硕士,,制造业,43099.75278117607,上海,3,是,"
"9594","9594,女,土木工程,本科,出国,互联网,14500.0,深圳,4,是,"
"9595","9595,女,环境工程,本科,出国,银行,11000.0,广州,4,否,"
"9596","9596,男,土木工程,硕士,出国,制造业,9500.0,西安,1.4309747661667955,是,"
"9597","9597,男,临床医学,本科,出国,建筑,4500.0,深圳,1,否,"
"9598","9598,男,土木工程,本科,公务员,银行,8000.0,杭州,5,是,上海 "
"9599","9599,男,,,考研,政府机关,10500.0,杭州,5,是,"
"9600","9600,男,金融学,硕士,考研,互联网,9000.0,成都,3,是,"
"9601","9601,女,法学,博士,就业,建筑,,广州,1.4109223819810264,否,"
"9602","9602,男,市场营销,本科,公务员,互联网,7000.0,上海,2,是,"
"9603","9603,女,法学,硕士,自由职业,互联网,7000.0,广州,2,是,"
"9604","9604,女,汉语言文学,硕士,自由职业,银行,4500.0,上海,5,是,"
"9605","9605,其他1,市场营销,博士,创业,银行,10000.0,西安,5,是,"
"9606","9606,女,金融学,硕士,创业,医疗,11500.0,南京,5,是,"
"9607","9607,女,法学,硕士,考研,制造业,6000.0,深圳,3,是,"
"9608","9608,女,金融学,博士,就业,制造业,10500.0,西安,2,是,"
"9609","9609,男,汉语言文学,博士,出国,银行,6500.0,深圳,2,是,"
"9610","9610,男,土木工程,博士,考研,文化传媒,7000.0,广州,2,是,"
"9611","9611,女,临床医学,博士,考研,政府机关,4000.0,杭州,4,否,"
"9612","9612,男,环境工程,本科,,银行,10000.0,深圳,2,否,"
"9613","9613,女,,本科,自由职业,制造业,12000.0,上海,差,否,"
"9614","9614,其他1,市场营销,,自由职业,政府机关,,杭州,4,否,"
"9615","9615,男,市场营销,博士,就业,制造业,5000.0,南京,5,是,"
"9616","9616,女,市场营销,,创业,教育,6000.0,杭州,5,是,"
"9617","9617,其他1,法学,硕士,,银行,9000.0,西安,3,否,"
"9618","9618,男,计算机,本科,出国,文化传媒,2120963,杭州,1,是,"
"9619","9619,女,电子信息,博士,公务员,政府机关,6500.0,北京,4,否,"
"9620","9620,男,法学,硕士,出国,制造业,12500.0,上海,4,否,"
"9621","9621,女,金融学,硕士,就业,银行,9500.0,武汉,1,否,"
"9622","9622,男,,博士,考研,银行,4500.0,上海,3,是,"
"9623","9623, 女,市场营销,博士,出国,文化传媒,8000.0,广州,2,是,"
"9624","9624,其他1,,本科,考研,建筑,9000.0,武汉,4,否,"
"9625","9625,男,金融学,本科,就业,教育,4500.0,杭州,4,否,"
"9626","9626,女,电子信息,本科,创业,教育,12500.0,深圳,1,是,"
"9627","9627,女,,本科,考研,银行,10000.0,西安,1,是,"
"9628","9628,男,机械工程,本科,出国,建筑,12500.0,武汉,3,否,"
"9629","9629,男,土木工程,本科,自由职业,教育,未知,广州,5,否,"
"9630","9630,男,机械工程,博士,创业,建筑,11650.933686588327,西安,3,否,"
"9631","9631,男,,本科,考研,医疗,未知,青岛,2,是,"
"9632","9632,女,,本科,创业,制造业,12000.0,南京,3,否,"
"9633","9633,女,市场营销,博士,公务员,政府机关,15000.0,深圳,2,是,上海 "
"9634","9634,男,金融学,,自由职业,制造业,10500.0,深圳,2,是,"
"9635","9635,男,临床医学,博士,就业,文化传媒,7000.0,西安,5,否,"
"9636","9636,女,计算机,本科,考研,建筑,4000.0,成都,4,是,"
"9637","9637,男,环境工程,博士,就业,政府机关,5500.0,成都,3,是,"
"9638","9638,男,计算机,硕士,公务员,教育,8000.0,西安,3,是,"
"9639","9639,女,机械工程,,自由职业,政府机关,9500.0,青岛,5,否,"
"9640","9640,女,,硕士,公务员,制造业,15000.0,北京,3.459108903893533,否,"
"9641","9641,女,,本科,自由职业,建筑,7000.0,南京,1,否,"
"9642","9642,男,市场营销,硕士,自由职业,教育,9500.0,杭州,2,是,"
"9643","9643,女,汉语言文学,本科,自由职业,互联网,48767.49531235085,北京,2,是,"
"9644","9644,男,法学,博士,考研,教育,7000.0,北京,1,否,"
"9645","9645,男,市场营销,硕士,,文化传媒,6500.0,武汉,5,否,"
"9646","9646,女,土木工程,本科,公务员,建筑,7000.0,北京,5,是,上海 "
"9647","9647,男,计算机,本科,创业,建筑,5500.0,北京,2.4686163000241996,是,"
"9648","9648,男,临床医学,本科,公务员,医疗,15000.0,武汉,2,否,"
"9649","9649,女,,,创业,政府机关,15000.0,成都,3,是,"
"9650","9650,女,临床医学,硕士,创业,医疗,6500.0,西安,4,是,"
"9651","9651,其他1,计算机,博士,考研,制造业,6000.0,南京,4,否,"
"9652","9652,女,计算机,硕士,出国,银行,37074.94638430429,武汉,3,否,"
"9653","9653,男,电子信息,本科,出国,银行,7500.0,广州,3,否,"
"9654","9654,女,临床医学,本科,就业,银行,-7072,西安,3,是,"
"9655","9655,女,,博士,公务员,互联网,7000.0,杭州,3,是,"
"9656","9656,女,市场营销,本科,自由职业,医疗,13500.0,青岛,2,是,"
"9657","9657,女,环境工程,博士,创业,互联网,8500.0,西安,4,否,"
"9658","9658,男,汉语言文学,本科,就业,银行,5500.0,成都,3.2403451529856753,否,"
"9659","9659,男,金融学,硕士,考研,制造业,5500.0,青岛,4.345479115396708,否,"
"9660","9660,女,土木工程,本科,出国,建筑,11500.0,成都,5,是,"
"9661","9661,男,临床医学,本科,创业,政府机关,5500.0,西安,3,否,"
"9662","9662,男,金融学,本科,创业,政府机关,12000.0,青岛,3,否,"
"9663","9663,其他1,计算机,博士,创业,银行,-7500,杭州,1,是,"
"9664","9664,其他1,,本科,就业,制造业,5500.0,上海,4,否,"
"9665","9665,男,法学,硕士,出国,医疗,7000.0,青岛,3.6678109933116607,否,"
"9666","9666,男,机械工程,博士,自由职业,建筑,12000.0,深圳,3,是,上海 "
"9667","9667,女,汉语言文学,本科,创业,制造业,13000.0,杭州,1,是,"
"9668","9668,女,环境工程,本科,,银行,8500.0,北京,5,是,"
"9669","9669,男,法学,本科,出国,政府机关,11500.0,成都,1,否,"
"9670","9670,男,金融学,本科,创业,文化传媒,14000.0,青岛,3,否,"
"9671","9671,女,,博士,就业,教育,13000.0,广州,5,是,"
"9672","9672,女,汉语言文学,硕士,创业,互联网,12000.0,杭州,3,否,"
"9673","9673,女,市场营销,硕士,,互联网,6000.0,广州,3,否,"
"9674","9674, 女,环境工程,博士,考研,银行,未知,深圳,3,是,"
"9675","9675,男,汉语言文学,硕士,出国,政府机关,14500.0,广州,2,是,上海 "
"9676","9676,男,土木工程,博士,出国,银行,12000.0,青岛,3,否,"
"9677","9677,其他1,法学,硕士,创业,政府机关,12500.0,成都,差,否,"
"9678","9678,男,计算机,硕士,出国,政府机关,8500.0,西安,5,否,"
"9679","9679,女,,本科,就业,医疗,未知,杭州,4,是,"
